clade,genome,assembly,group,track,table,clade.text,genome.text,assembly.text,group.text,track.text,table.text,downloadLink,bwEpitransPath
bacteria,S. aureus USA300_FPR3757,Saureus_ASM1346,Ribo-Coverage,Basu16_RiboCov,Basu16_MM_delta_hpf_RPF_RiboCovFor,Bacteria,S. aureus USA300_FPR3757,Jan. 2016 (ASM1346 v1),Elongating Ribosomes (Footprints),Basu 2016,forward MM delta hpf RPF (Basu16_MM_delta_hpf_RPF_RiboCovFor),https://gwips.ucc.ie/downloads/download.php?tableName=Basu16_MM_delta_hpf_RPF_RiboCovFor&assemblyName=Saureus_ASM1346,/home/labs/schwartzlab/Collaboration/databases/GWIPS/Saureus_ASM1346/Basu16_MM_delta_hpf_RPF_RiboCovFor.bw
bacteria,S. aureus USA300_FPR3757,Saureus_ASM1346,Ribo-Coverage,Basu16_RiboCov,Basu16_TSB_delta_hpf_RPF_RiboCovFor,Bacteria,S. aureus USA300_FPR3757,Jan. 2016 (ASM1346 v1),Elongating Ribosomes (Footprints),Basu 2016,forward TSB delta hpf RPF (Basu16_TSB_delta_hpf_RPF_RiboCovFor),https://gwips.ucc.ie/downloads/download.php?tableName=Basu16_TSB_delta_hpf_RPF_RiboCovFor&assemblyName=Saureus_ASM1346,/home/labs/schwartzlab/Collaboration/databases/GWIPS/Saureus_ASM1346/Basu16_TSB_delta_hpf_RPF_RiboCovFor.bw
bacteria,S. aureus USA300_FPR3757,Saureus_ASM1346,Ribo-Coverage,Basu16_RiboCov,Basu16_TSB_WT_RPF_RiboCovRev,Bacteria,S. aureus USA300_FPR3757,Jan. 2016 (ASM1346 v1),Elongating Ribosomes (Footprints),Basu 2016,reverse TSB WT RPF (Basu16_TSB_WT_RPF_RiboCovRev),https://gwips.ucc.ie/downloads/download.php?tableName=Basu16_TSB_WT_RPF_RiboCovRev&assemblyName=Saureus_ASM1346,/home/labs/schwartzlab/Collaboration/databases/GWIPS/Saureus_ASM1346/Basu16_TSB_WT_RPF_RiboCovRev.bw
bacteria,S. aureus USA300_FPR3757,Saureus_ASM1346,Ribo-Coverage,Basu16_RiboCov,Basu16_MM_WT_RPF_RiboCovRev,Bacteria,S. aureus USA300_FPR3757,Jan. 2016 (ASM1346 v1),Elongating Ribosomes (Footprints),Basu 2016,reverse MM WT RPF (Basu16_MM_WT_RPF_RiboCovRev),https://gwips.ucc.ie/downloads/download.php?tableName=Basu16_MM_WT_RPF_RiboCovRev&assemblyName=Saureus_ASM1346,/home/labs/schwartzlab/Collaboration/databases/GWIPS/Saureus_ASM1346/Basu16_MM_WT_RPF_RiboCovRev.bw
bacteria,S. aureus USA300_FPR3757,Saureus_ASM1346,Ribo-Coverage,Basu16_RiboCov,Basu16_MM_delta_hpf_RPF_RiboCovRev,Bacteria,S. aureus USA300_FPR3757,Jan. 2016 (ASM1346 v1),Elongating Ribosomes (Footprints),Basu 2016,reverse MM delta hpf RPF (Basu16_MM_delta_hpf_RPF_RiboCovRev),https://gwips.ucc.ie/downloads/download.php?tableName=Basu16_MM_delta_hpf_RPF_RiboCovRev&assemblyName=Saureus_ASM1346,/home/labs/schwartzlab/Collaboration/databases/GWIPS/Saureus_ASM1346/Basu16_MM_delta_hpf_RPF_RiboCovRev.bw
bacteria,S. aureus USA300_FPR3757,Saureus_ASM1346,Ribo-Coverage,Basu16_RiboCov,Basu16_TSB_delta_hpf_RPF_RiboCovRev,Bacteria,S. aureus USA300_FPR3757,Jan. 2016 (ASM1346 v1),Elongating Ribosomes (Footprints),Basu 2016,reverse TSB delta hpf RPF (Basu16_TSB_delta_hpf_RPF_RiboCovRev),https://gwips.ucc.ie/downloads/download.php?tableName=Basu16_TSB_delta_hpf_RPF_RiboCovRev&assemblyName=Saureus_ASM1346,/home/labs/schwartzlab/Collaboration/databases/GWIPS/Saureus_ASM1346/Basu16_TSB_delta_hpf_RPF_RiboCovRev.bw
bacteria,S. aureus USA300_FPR3757,Saureus_ASM1346,mRNA-Coverage,GlobalmRNACov,Basu16_All_mRNACovFor_track,Bacteria,S. aureus USA300_FPR3757,Jan. 2016 (ASM1346 v1),mRNA-seq Reads,Global Aggregate,Forward: Basu 2016 (Basu16_All_mRNACovFor_track),https://gwips.ucc.ie/downloads/download.php?tableName=Basu16_All_mRNACovFor_track&assemblyName=Saureus_ASM1346,/home/labs/schwartzlab/Collaboration/databases/GWIPS/Saureus_ASM1346/Basu16_All_mRNACovFor_track.bw
bacteria,S. aureus USA300_FPR3757,Saureus_ASM1346,mRNA-Coverage,GlobalmRNACov,Basu16_All_mRNACovRev_track,Bacteria,S. aureus USA300_FPR3757,Jan. 2016 (ASM1346 v1),mRNA-seq Reads,Global Aggregate,Reverse: Basu 2016 (Basu16_All_mRNACovRev_track),https://gwips.ucc.ie/downloads/download.php?tableName=Basu16_All_mRNACovRev_track&assemblyName=Saureus_ASM1346,/home/labs/schwartzlab/Collaboration/databases/GWIPS/Saureus_ASM1346/Basu16_All_mRNACovRev_track.bw
bacteria,S. aureus USA300_FPR3757,Saureus_ASM1346,mRNA-Coverage,Basu16_mRNACov,Basu16_TSB_delta_hpf_Total_mRNA_mRNACovFor,Bacteria,S. aureus USA300_FPR3757,Jan. 2016 (ASM1346 v1),mRNA-seq Reads,Basu 2016,Forward: TSB delta hpf Total mRNA (Basu16_TSB_delta_hpf_Total_mRNA_mRNACovFor),https://gwips.ucc.ie/downloads/download.php?tableName=Basu16_TSB_delta_hpf_Total_mRNA_mRNACovFor&assemblyName=Saureus_ASM1346,/home/labs/schwartzlab/Collaboration/databases/GWIPS/Saureus_ASM1346/Basu16_TSB_delta_hpf_Total_mRNA_mRNACovFor.bw
bacteria,S. aureus USA300_FPR3757,Saureus_ASM1346,mRNA-Coverage,Basu16_mRNACov,Basu16_TSB_WT_Total_mRNA_mRNACovFor,Bacteria,S. aureus USA300_FPR3757,Jan. 2016 (ASM1346 v1),mRNA-seq Reads,Basu 2016,Forward: TSB WT Total mRNA (Basu16_TSB_WT_Total_mRNA_mRNACovFor),https://gwips.ucc.ie/downloads/download.php?tableName=Basu16_TSB_WT_Total_mRNA_mRNACovFor&assemblyName=Saureus_ASM1346,/home/labs/schwartzlab/Collaboration/databases/GWIPS/Saureus_ASM1346/Basu16_TSB_WT_Total_mRNA_mRNACovFor.bw
bacteria,S. aureus USA300_FPR3757,Saureus_ASM1346,mRNA-Coverage,Basu16_mRNACov,Basu16_MM_WT_Total_mRNA_mRNACovFor,Bacteria,S. aureus USA300_FPR3757,Jan. 2016 (ASM1346 v1),mRNA-seq Reads,Basu 2016,Forward: MM WT Total mRNA (Basu16_MM_WT_Total_mRNA_mRNACovFor),https://gwips.ucc.ie/downloads/download.php?tableName=Basu16_MM_WT_Total_mRNA_mRNACovFor&assemblyName=Saureus_ASM1346,/home/labs/schwartzlab/Collaboration/databases/GWIPS/Saureus_ASM1346/Basu16_MM_WT_Total_mRNA_mRNACovFor.bw
bacteria,S. aureus USA300_FPR3757,Saureus_ASM1346,mRNA-Coverage,Basu16_mRNACov,Basu16_MM_delta_hpf_Total_mRNA_mRNACovFor,Bacteria,S. aureus USA300_FPR3757,Jan. 2016 (ASM1346 v1),mRNA-seq Reads,Basu 2016,Forward: MM delta hpf Total mRNA (Basu16_MM_delta_hpf_Total_mRNA_mRNACovFor),https://gwips.ucc.ie/downloads/download.php?tableName=Basu16_MM_delta_hpf_Total_mRNA_mRNACovFor&assemblyName=Saureus_ASM1346,/home/labs/schwartzlab/Collaboration/databases/GWIPS/Saureus_ASM1346/Basu16_MM_delta_hpf_Total_mRNA_mRNACovFor.bw
bacteria,S. aureus USA300_FPR3757,Saureus_ASM1346,mRNA-Coverage,Basu16_mRNACov,Basu16_TSB_delta_hpf_Total_mRNA_mRNACovRev,Bacteria,S. aureus USA300_FPR3757,Jan. 2016 (ASM1346 v1),mRNA-seq Reads,Basu 2016,Reverse: TSB delta hpf Total mRNA (Basu16_TSB_delta_hpf_Total_mRNA_mRNACovRev),https://gwips.ucc.ie/downloads/download.php?tableName=Basu16_TSB_delta_hpf_Total_mRNA_mRNACovRev&assemblyName=Saureus_ASM1346,/home/labs/schwartzlab/Collaboration/databases/GWIPS/Saureus_ASM1346/Basu16_TSB_delta_hpf_Total_mRNA_mRNACovRev.bw
bacteria,S. aureus USA300_FPR3757,Saureus_ASM1346,mRNA-Coverage,Basu16_mRNACov,Basu16_TSB_WT_Total_mRNA_mRNACovRev,Bacteria,S. aureus USA300_FPR3757,Jan. 2016 (ASM1346 v1),mRNA-seq Reads,Basu 2016,Reverse: TSB WT Total mRNA (Basu16_TSB_WT_Total_mRNA_mRNACovRev),https://gwips.ucc.ie/downloads/download.php?tableName=Basu16_TSB_WT_Total_mRNA_mRNACovRev&assemblyName=Saureus_ASM1346,/home/labs/schwartzlab/Collaboration/databases/GWIPS/Saureus_ASM1346/Basu16_TSB_WT_Total_mRNA_mRNACovRev.bw
bacteria,S. aureus USA300_FPR3757,Saureus_ASM1346,mRNA-Coverage,Basu16_mRNACov,Basu16_MM_WT_Total_mRNA_mRNACovRev,Bacteria,S. aureus USA300_FPR3757,Jan. 2016 (ASM1346 v1),mRNA-seq Reads,Basu 2016,Reverse: MM WT Total mRNA (Basu16_MM_WT_Total_mRNA_mRNACovRev),https://gwips.ucc.ie/downloads/download.php?tableName=Basu16_MM_WT_Total_mRNA_mRNACovRev&assemblyName=Saureus_ASM1346,/home/labs/schwartzlab/Collaboration/databases/GWIPS/Saureus_ASM1346/Basu16_MM_WT_Total_mRNA_mRNACovRev.bw
bacteria,S. aureus USA300_FPR3757,Saureus_ASM1346,mRNA-Coverage,Basu16_mRNACov,Basu16_MM_delta_hpf_Total_mRNA_mRNACovRev,Bacteria,S. aureus USA300_FPR3757,Jan. 2016 (ASM1346 v1),mRNA-seq Reads,Basu 2016,Reverse: MM delta hpf Total mRNA (Basu16_MM_delta_hpf_Total_mRNA_mRNACovRev),https://gwips.ucc.ie/downloads/download.php?tableName=Basu16_MM_delta_hpf_Total_mRNA_mRNACovRev&assemblyName=Saureus_ASM1346,/home/labs/schwartzlab/Collaboration/databases/GWIPS/Saureus_ASM1346/Basu16_MM_delta_hpf_Total_mRNA_mRNACovRev.bw
bacteria,S. aureus NCTC 8325,Saureus_ASM1342,RP-ElongatingRibos,Global_RP,Davis14_All_RiboProElongFor_track,Bacteria,S. aureus NCTC 8325,ASM1342 v1,Elongating Ribosomes (A-site),Global Aggregate,Forward: Davis 2014 (Davis14_All_RiboProElongFor_track),https://gwips.ucc.ie/downloads/download.php?tableName=Davis14_All_RiboProElongFor_track&assemblyName=Saureus_ASM1342,/home/labs/schwartzlab/Collaboration/databases/GWIPS/Saureus_ASM1342/Davis14_All_RiboProElongFor_track.bw
bacteria,S. aureus NCTC 8325,Saureus_ASM1342,RP-ElongatingRibos,Global_RP,Davis14_All_RiboProElongRev_track,Bacteria,S. aureus NCTC 8325,ASM1342 v1,Elongating Ribosomes (A-site),Global Aggregate,Reverse: Davis 2014 (Davis14_All_RiboProElongRev_track),https://gwips.ucc.ie/downloads/download.php?tableName=Davis14_All_RiboProElongRev_track&assemblyName=Saureus_ASM1342,/home/labs/schwartzlab/Collaboration/databases/GWIPS/Saureus_ASM1342/Davis14_All_RiboProElongRev_track.bw
bacteria,S. aureus NCTC 8325,Saureus_ASM1342,RP-ElongatingRibos,Davis14_RiboProElong,Davis14_RPF2_pos_AZ_RiboProElongFor,Bacteria,S. aureus NCTC 8325,ASM1342 v1,Elongating Ribosomes (A-site),Davis 2014,Forward: RPF2 + AZ (Davis14_RPF2_pos_AZ_RiboProElongFor),https://gwips.ucc.ie/downloads/download.php?tableName=Davis14_RPF2_pos_AZ_RiboProElongFor&assemblyName=Saureus_ASM1342,/home/labs/schwartzlab/Collaboration/databases/GWIPS/Saureus_ASM1342/Davis14_RPF2_pos_AZ_RiboProElongFor.bw
bacteria,S. aureus NCTC 8325,Saureus_ASM1342,RP-ElongatingRibos,Davis14_RiboProElong,Davis14_RPF1_pos_AZ_RiboProElongFor,Bacteria,S. aureus NCTC 8325,ASM1342 v1,Elongating Ribosomes (A-site),Davis 2014,Forward: RPF1 + AZ (Davis14_RPF1_pos_AZ_RiboProElongFor),https://gwips.ucc.ie/downloads/download.php?tableName=Davis14_RPF1_pos_AZ_RiboProElongFor&assemblyName=Saureus_ASM1342,/home/labs/schwartzlab/Collaboration/databases/GWIPS/Saureus_ASM1342/Davis14_RPF1_pos_AZ_RiboProElongFor.bw
bacteria,S. aureus NCTC 8325,Saureus_ASM1342,RP-ElongatingRibos,Davis14_RiboProElong,Davis14_RPF2_AZ_RiboProElongFor,Bacteria,S. aureus NCTC 8325,ASM1342 v1,Elongating Ribosomes (A-site),Davis 2014,Forward: RPF2 AZ (Davis14_RPF2_AZ_RiboProElongFor),https://gwips.ucc.ie/downloads/download.php?tableName=Davis14_RPF2_AZ_RiboProElongFor&assemblyName=Saureus_ASM1342,/home/labs/schwartzlab/Collaboration/databases/GWIPS/Saureus_ASM1342/Davis14_RPF2_AZ_RiboProElongFor.bw
bacteria,S. aureus NCTC 8325,Saureus_ASM1342,RP-ElongatingRibos,Davis14_RiboProElong,Davis14_RPF1_AZ_RiboProElongFor,Bacteria,S. aureus NCTC 8325,ASM1342 v1,Elongating Ribosomes (A-site),Davis 2014,Forward: RPF1 AZ (Davis14_RPF1_AZ_RiboProElongFor),https://gwips.ucc.ie/downloads/download.php?tableName=Davis14_RPF1_AZ_RiboProElongFor&assemblyName=Saureus_ASM1342,/home/labs/schwartzlab/Collaboration/databases/GWIPS/Saureus_ASM1342/Davis14_RPF1_AZ_RiboProElongFor.bw
bacteria,S. aureus NCTC 8325,Saureus_ASM1342,RP-ElongatingRibos,Davis14_RiboProElong,Davis14_RPF2_pos_AZ_RiboProElongRev,Bacteria,S. aureus NCTC 8325,ASM1342 v1,Elongating Ribosomes (A-site),Davis 2014,Reverse: RPF2 + AZ (Davis14_RPF2_pos_AZ_RiboProElongRev),https://gwips.ucc.ie/downloads/download.php?tableName=Davis14_RPF2_pos_AZ_RiboProElongRev&assemblyName=Saureus_ASM1342,/home/labs/schwartzlab/Collaboration/databases/GWIPS/Saureus_ASM1342/Davis14_RPF2_pos_AZ_RiboProElongRev.bw
bacteria,S. aureus NCTC 8325,Saureus_ASM1342,RP-ElongatingRibos,Davis14_RiboProElong,Davis14_RPF1_pos_AZ_RiboProElongRev,Bacteria,S. aureus NCTC 8325,ASM1342 v1,Elongating Ribosomes (A-site),Davis 2014,Reverse: RPF1 + AZ (Davis14_RPF1_pos_AZ_RiboProElongRev),https://gwips.ucc.ie/downloads/download.php?tableName=Davis14_RPF1_pos_AZ_RiboProElongRev&assemblyName=Saureus_ASM1342,/home/labs/schwartzlab/Collaboration/databases/GWIPS/Saureus_ASM1342/Davis14_RPF1_pos_AZ_RiboProElongRev.bw
bacteria,S. aureus NCTC 8325,Saureus_ASM1342,RP-ElongatingRibos,Davis14_RiboProElong,Davis14_RPF2_AZ_RiboProElongRev,Bacteria,S. aureus NCTC 8325,ASM1342 v1,Elongating Ribosomes (A-site),Davis 2014,Reverse: RPF2 AZ (Davis14_RPF2_AZ_RiboProElongRev),https://gwips.ucc.ie/downloads/download.php?tableName=Davis14_RPF2_AZ_RiboProElongRev&assemblyName=Saureus_ASM1342,/home/labs/schwartzlab/Collaboration/databases/GWIPS/Saureus_ASM1342/Davis14_RPF2_AZ_RiboProElongRev.bw
bacteria,S. aureus NCTC 8325,Saureus_ASM1342,RP-ElongatingRibos,Davis14_RiboProElong,Davis14_RPF1_AZ_RiboProElongRev,Bacteria,S. aureus NCTC 8325,ASM1342 v1,Elongating Ribosomes (A-site),Davis 2014,Reverse: RPF1 AZ (Davis14_RPF1_AZ_RiboProElongRev),https://gwips.ucc.ie/downloads/download.php?tableName=Davis14_RPF1_AZ_RiboProElongRev&assemblyName=Saureus_ASM1342,/home/labs/schwartzlab/Collaboration/databases/GWIPS/Saureus_ASM1342/Davis14_RPF1_AZ_RiboProElongRev.bw
bacteria,S. aureus NCTC 8325,Saureus_ASM1342,Ribo-Coverage,Global_RiboCov,Davis14_All_RiboCovFor_track,Bacteria,S. aureus NCTC 8325,ASM1342 v1,Elongating Ribosomes (Footprints),Global Aggregate,Forward: Davis 2014 (Davis14_All_RiboCovFor_track),https://gwips.ucc.ie/downloads/download.php?tableName=Davis14_All_RiboCovFor_track&assemblyName=Saureus_ASM1342,/home/labs/schwartzlab/Collaboration/databases/GWIPS/Saureus_ASM1342/Davis14_All_RiboCovFor_track.bw
bacteria,S. aureus NCTC 8325,Saureus_ASM1342,Ribo-Coverage,Global_RiboCov,Davis14_All_RiboCovRev_track,Bacteria,S. aureus NCTC 8325,ASM1342 v1,Elongating Ribosomes (Footprints),Global Aggregate,Reverse: Davis 2014 (Davis14_All_RiboCovRev_track),https://gwips.ucc.ie/downloads/download.php?tableName=Davis14_All_RiboCovRev_track&assemblyName=Saureus_ASM1342,/home/labs/schwartzlab/Collaboration/databases/GWIPS/Saureus_ASM1342/Davis14_All_RiboCovRev_track.bw
bacteria,S. aureus NCTC 8325,Saureus_ASM1342,Ribo-Coverage,Davis14_RiboCov,Davis14_RPF2_pos_AZ_RiboCovFor,Bacteria,S. aureus NCTC 8325,ASM1342 v1,Elongating Ribosomes (Footprints),Davis 2014,Forward: RPF2 + AZ (Davis14_RPF2_pos_AZ_RiboCovFor),https://gwips.ucc.ie/downloads/download.php?tableName=Davis14_RPF2_pos_AZ_RiboCovFor&assemblyName=Saureus_ASM1342,/home/labs/schwartzlab/Collaboration/databases/GWIPS/Saureus_ASM1342/Davis14_RPF2_pos_AZ_RiboCovFor.bw
bacteria,S. aureus NCTC 8325,Saureus_ASM1342,Ribo-Coverage,Davis14_RiboCov,Davis14_RPF1_pos_AZ_RiboCovFor,Bacteria,S. aureus NCTC 8325,ASM1342 v1,Elongating Ribosomes (Footprints),Davis 2014,Forward: RPF1 + AZ (Davis14_RPF1_pos_AZ_RiboCovFor),https://gwips.ucc.ie/downloads/download.php?tableName=Davis14_RPF1_pos_AZ_RiboCovFor&assemblyName=Saureus_ASM1342,/home/labs/schwartzlab/Collaboration/databases/GWIPS/Saureus_ASM1342/Davis14_RPF1_pos_AZ_RiboCovFor.bw
bacteria,S. aureus NCTC 8325,Saureus_ASM1342,Ribo-Coverage,Davis14_RiboCov,Davis14_RPF2_AZ_RiboCovFor,Bacteria,S. aureus NCTC 8325,ASM1342 v1,Elongating Ribosomes (Footprints),Davis 2014,Forward: RPF2 AZ (Davis14_RPF2_AZ_RiboCovFor),https://gwips.ucc.ie/downloads/download.php?tableName=Davis14_RPF2_AZ_RiboCovFor&assemblyName=Saureus_ASM1342,/home/labs/schwartzlab/Collaboration/databases/GWIPS/Saureus_ASM1342/Davis14_RPF2_AZ_RiboCovFor.bw
bacteria,S. aureus NCTC 8325,Saureus_ASM1342,Ribo-Coverage,Davis14_RiboCov,Davis14_RPF1_AZ_RiboCovFor,Bacteria,S. aureus NCTC 8325,ASM1342 v1,Elongating Ribosomes (Footprints),Davis 2014,Forward: RPF1 AZ (Davis14_RPF1_AZ_RiboCovFor),https://gwips.ucc.ie/downloads/download.php?tableName=Davis14_RPF1_AZ_RiboCovFor&assemblyName=Saureus_ASM1342,/home/labs/schwartzlab/Collaboration/databases/GWIPS/Saureus_ASM1342/Davis14_RPF1_AZ_RiboCovFor.bw
bacteria,S. aureus NCTC 8325,Saureus_ASM1342,Ribo-Coverage,Davis14_RiboCov,Davis14_RPF2_pos_AZ_RiboCovRev,Bacteria,S. aureus NCTC 8325,ASM1342 v1,Elongating Ribosomes (Footprints),Davis 2014,Reverse: RPF2 + AZ (Davis14_RPF2_pos_AZ_RiboCovRev),https://gwips.ucc.ie/downloads/download.php?tableName=Davis14_RPF2_pos_AZ_RiboCovRev&assemblyName=Saureus_ASM1342,/home/labs/schwartzlab/Collaboration/databases/GWIPS/Saureus_ASM1342/Davis14_RPF2_pos_AZ_RiboCovRev.bw
bacteria,S. aureus NCTC 8325,Saureus_ASM1342,Ribo-Coverage,Davis14_RiboCov,Davis14_RPF1_pos_AZ_RiboCovRev,Bacteria,S. aureus NCTC 8325,ASM1342 v1,Elongating Ribosomes (Footprints),Davis 2014,Reverse: RPF1 + AZ (Davis14_RPF1_pos_AZ_RiboCovRev),https://gwips.ucc.ie/downloads/download.php?tableName=Davis14_RPF1_pos_AZ_RiboCovRev&assemblyName=Saureus_ASM1342,/home/labs/schwartzlab/Collaboration/databases/GWIPS/Saureus_ASM1342/Davis14_RPF1_pos_AZ_RiboCovRev.bw
bacteria,S. aureus NCTC 8325,Saureus_ASM1342,Ribo-Coverage,Davis14_RiboCov,Davis14_RPF2_AZ_RiboCovRev,Bacteria,S. aureus NCTC 8325,ASM1342 v1,Elongating Ribosomes (Footprints),Davis 2014,Reverse: RPF2 AZ (Davis14_RPF2_AZ_RiboCovRev),https://gwips.ucc.ie/downloads/download.php?tableName=Davis14_RPF2_AZ_RiboCovRev&assemblyName=Saureus_ASM1342,/home/labs/schwartzlab/Collaboration/databases/GWIPS/Saureus_ASM1342/Davis14_RPF2_AZ_RiboCovRev.bw
bacteria,S. aureus NCTC 8325,Saureus_ASM1342,Ribo-Coverage,Davis14_RiboCov,Davis14_RPF1_AZ_RiboCovRev,Bacteria,S. aureus NCTC 8325,ASM1342 v1,Elongating Ribosomes (Footprints),Davis 2014,Reverse: RPF1 AZ (Davis14_RPF1_AZ_RiboCovRev),https://gwips.ucc.ie/downloads/download.php?tableName=Davis14_RPF1_AZ_RiboCovRev&assemblyName=Saureus_ASM1342,/home/labs/schwartzlab/Collaboration/databases/GWIPS/Saureus_ASM1342/Davis14_RPF1_AZ_RiboCovRev.bw
bacteria,S. aureus NCTC 8325,Saureus_ASM1342,mRNA-Coverage,GlobalmRNACov,Davis14_All_mRNACovFor_track,Bacteria,S. aureus NCTC 8325,ASM1342 v1,mRNA-seq Reads,Global Aggregate,Forward: Davis 2014 (Davis14_All_mRNACovFor_track),https://gwips.ucc.ie/downloads/download.php?tableName=Davis14_All_mRNACovFor_track&assemblyName=Saureus_ASM1342,/home/labs/schwartzlab/Collaboration/databases/GWIPS/Saureus_ASM1342/Davis14_All_mRNACovFor_track.bw
bacteria,S. aureus NCTC 8325,Saureus_ASM1342,mRNA-Coverage,GlobalmRNACov,Davis14_All_mRNACovRev_track,Bacteria,S. aureus NCTC 8325,ASM1342 v1,mRNA-seq Reads,Global Aggregate,Reverse: Davis 2014 (Davis14_All_mRNACovRev_track),https://gwips.ucc.ie/downloads/download.php?tableName=Davis14_All_mRNACovRev_track&assemblyName=Saureus_ASM1342,/home/labs/schwartzlab/Collaboration/databases/GWIPS/Saureus_ASM1342/Davis14_All_mRNACovRev_track.bw
bacteria,S. aureus NCTC 8325,Saureus_ASM1342,mRNA-Coverage,Davis14_mRNACov,Davis14_mRNA_pos_AZ_mRNACovFor,Bacteria,S. aureus NCTC 8325,ASM1342 v1,mRNA-seq Reads,Davis 2014,Forward: mRNA + AZ (Davis14_mRNA_pos_AZ_mRNACovFor),https://gwips.ucc.ie/downloads/download.php?tableName=Davis14_mRNA_pos_AZ_mRNACovFor&assemblyName=Saureus_ASM1342,/home/labs/schwartzlab/Collaboration/databases/GWIPS/Saureus_ASM1342/Davis14_mRNA_pos_AZ_mRNACovFor.bw
bacteria,S. aureus NCTC 8325,Saureus_ASM1342,mRNA-Coverage,Davis14_mRNACov,Davis14_mRNA_AZ_mRNACovFor,Bacteria,S. aureus NCTC 8325,ASM1342 v1,mRNA-seq Reads,Davis 2014,Forward: mRNA AZ (Davis14_mRNA_AZ_mRNACovFor),https://gwips.ucc.ie/downloads/download.php?tableName=Davis14_mRNA_AZ_mRNACovFor&assemblyName=Saureus_ASM1342,/home/labs/schwartzlab/Collaboration/databases/GWIPS/Saureus_ASM1342/Davis14_mRNA_AZ_mRNACovFor.bw
bacteria,S. aureus NCTC 8325,Saureus_ASM1342,mRNA-Coverage,Davis14_mRNACov,Davis14_mRNA_pos_AZ_mRNACovRev,Bacteria,S. aureus NCTC 8325,ASM1342 v1,mRNA-seq Reads,Davis 2014,Reverse: mRNA + AZ (Davis14_mRNA_pos_AZ_mRNACovRev),https://gwips.ucc.ie/downloads/download.php?tableName=Davis14_mRNA_pos_AZ_mRNACovRev&assemblyName=Saureus_ASM1342,/home/labs/schwartzlab/Collaboration/databases/GWIPS/Saureus_ASM1342/Davis14_mRNA_pos_AZ_mRNACovRev.bw
bacteria,S. aureus NCTC 8325,Saureus_ASM1342,mRNA-Coverage,Davis14_mRNACov,Davis14_mRNA_AZ_mRNACovRev,Bacteria,S. aureus NCTC 8325,ASM1342 v1,mRNA-seq Reads,Davis 2014,Reverse: mRNA AZ (Davis14_mRNA_AZ_mRNACovRev),https://gwips.ucc.ie/downloads/download.php?tableName=Davis14_mRNA_AZ_mRNACovRev&assemblyName=Saureus_ASM1342,/home/labs/schwartzlab/Collaboration/databases/GWIPS/Saureus_ASM1342/Davis14_mRNA_AZ_mRNACovRev.bw
bacteria,Mycobacterium abscessus ATCC 19977,Mabcessus_ASM6918v1,RP-ElongatingRibos,MirandaCasoLuengo16_RiboProElong,MirandaCasoLuengo16_MabATCC_ribo_R1_RiboProElongFor,Bacteria,Mycobacterium abscessus ATCC 19977,ASM6918 v1,Elongating Ribosomes (A-site),MirandaCasoLuengo16,MabATCC ribo R1 (MirandaCasoLuengo16_MabATCC_ribo_R1_RiboProElongFor),https://gwips.ucc.ie/downloads/download.php?tableName=MirandaCasoLuengo16_MabATCC_ribo_R1_RiboProElongFor&assemblyName=Mabcessus_ASM6918v1,/home/labs/schwartzlab/Collaboration/databases/GWIPS/Mabcessus_ASM6918v1/MirandaCasoLuengo16_MabATCC_ribo_R1_RiboProElongFor.bw
bacteria,Mycobacterium abscessus ATCC 19977,Mabcessus_ASM6918v1,RP-ElongatingRibos,MirandaCasoLuengo16_RiboProElong,MirandaCasoLuengo16_MabATCC_ribo_R2_RiboProElongFor,Bacteria,Mycobacterium abscessus ATCC 19977,ASM6918 v1,Elongating Ribosomes (A-site),MirandaCasoLuengo16,MabATCC ribo R2 (MirandaCasoLuengo16_MabATCC_ribo_R2_RiboProElongFor),https://gwips.ucc.ie/downloads/download.php?tableName=MirandaCasoLuengo16_MabATCC_ribo_R2_RiboProElongFor&assemblyName=Mabcessus_ASM6918v1,/home/labs/schwartzlab/Collaboration/databases/GWIPS/Mabcessus_ASM6918v1/MirandaCasoLuengo16_MabATCC_ribo_R2_RiboProElongFor.bw
bacteria,Mycobacterium abscessus ATCC 19977,Mabcessus_ASM6918v1,RP-ElongatingRibos,MirandaCasoLuengo16_RiboProElong,MirandaCasoLuengo16_MabATCC_ribo_R1_RiboProElongRev,Bacteria,Mycobacterium abscessus ATCC 19977,ASM6918 v1,Elongating Ribosomes (A-site),MirandaCasoLuengo16,MabATCC ribo R1 (MirandaCasoLuengo16_MabATCC_ribo_R1_RiboProElongRev),https://gwips.ucc.ie/downloads/download.php?tableName=MirandaCasoLuengo16_MabATCC_ribo_R1_RiboProElongRev&assemblyName=Mabcessus_ASM6918v1,/home/labs/schwartzlab/Collaboration/databases/GWIPS/Mabcessus_ASM6918v1/MirandaCasoLuengo16_MabATCC_ribo_R1_RiboProElongRev.bw
